close
102.54
102.55
102.52
102.44
102.50
102.57
102.52
102.62
102.59
102.62
102.64
102.61
102.73
102.74
102.74
102.72
102.74
102.81
102.78
102.74
102.80
102.82
102.82
102.75
102.74
102.71
102.69
102.65
102.64
102.67
102.75
102.73
102.63
102.57
102.53
102.42
102.40
102.35
102.31
102.29
102.26
102.33
102.33
102.26
102.13
102.13
102.12
102.10
102.13
102.09
102.11
102.11
102.19
102.31
102.32
102.36
102.45
102.41
102.56
102.49
102.53
102.49
102.50
102.47
102.43
102.49
102.44
102.45
102.43
102.33
102.37
102.45
102.48
102.46
102.50
102.53
102.56
102.57
102.50
102.46
102.43
102.35
102.36
102.25
102.25
102.28
102.28
102.29
102.32
102.30
102.30
102.35
102.29
102.37
102.36
102.34
102.32
102.30
102.33
102.30
102.28
102.25
102.21
102.21
102.21
102.25
102.23
102.26
102.39
102.35
102.29
102.27
102.25
102.27
102.34
102.30
102.30
102.37
102.46
102.42
102.35
102.41
102.44
102.41
102.37
102.28
102.16
102.09
102.13
102.28
102.27
102.24
102.25
102.27
102.28
102.32
102.43
102.47
102.54
102.47
102.44
102.50
102.59
102.62
102.66
102.66
102.70
102.67
102.60
102.51
102.57
102.55
102.66
102.66
102.68
102.68
102.67
102.62
102.49
102.49
102.49
102.48
102.58
102.55
102.54
102.54
102.51
102.50
102.57
102.58
102.58
102.58
102.58
102.64
102.61
102.61
102.53
102.61
102.55
102.55
102.54
102.50
102.52
102.54
102.52
102.57
102.49
102.41
102.36
102.30
102.26
102.28
102.21
102.23
102.21
102.26
102.31
102.29
102.29
102.23
102.20
102.21
102.21
102.21
102.18
102.15
102.15
102.11
102.15
102.14
102.31
102.34
102.38
102.42
102.49
102.43
102.41
102.41
102.40
102.39
102.41
102.48
102.48
102.50
102.51
102.49
102.48
102.46
102.47
102.51
102.45
102.46
102.47
102.50
102.46
102.46
102.53
102.59
102.54
102.51
102.53
102.57
102.56
102.58
102.53
102.53
102.49
102.45
102.49
102.44
102.43
102.37
102.35
104.10
104.12
104.09
104.00
103.89
103.92
103.92
104.00
103.94
103.92
103.89
103.81
103.73
103.71
103.74
103.80
103.87
103.92
103.94
103.92
103.97
104.11
104.06
104.13
104.19
104.25
104.22
104.30
104.39
104.40
104.34
104.24
104.35
104.35
104.50
104.50
104.44
104.41
104.48
104.40
104.42
104.48
104.46
104.48
104.60
104.65
104.69
104.62
104.56
104.63
104.60
104.61
104.66
104.63
104.58
104.61
104.53
104.54
104.56
104.39
104.35
104.31
104.34
104.32
104.39
104.46
104.40
104.37
104.46
104.36
104.43
104.36
104.35
104.42
104.46
104.56
104.63
104.69
104.73
104.77
104.79
104.83
104.86
104.79
104.70
104.65
104.61
104.67
104.66
104.58
104.52
104.87
105.00
105.01
105.02
104.99
104.96
104.91
104.88
104.90
104.89
104.95
104.95
104.97
104.96
104.92
104.89
104.98
104.93
104.89
104.85
104.83
104.83
104.78
104.78
104.76
104.70
104.63
104.62
104.72
104.68
104.68
104.61
104.66
104.61
104.57
104.58
104.56
104.57
104.55
104.58
104.58
104.64
104.63
104.59
104.59
104.59
104.59
104.74
104.72
104.70
104.60
104.59
104.62
104.60
104.58
104.60
104.57
104.59
104.68
104.73
104.70
104.65
104.69
104.63
104.59
104.60
104.62
104.65
104.60
104.62
104.64
104.68
104.70
104.68
104.63
104.60
104.60
104.64
104.65
104.68
104.73
104.66
104.61
104.64
104.64
104.64
104.64
104.60
104.60
104.60
104.57
104.51
104.48
104.47
104.60
104.63
104.58
104.51
104.53
104.47
104.44
104.46
104.52
104.52
104.50
104.51
104.49
104.47
104.56
104.50
104.50
104.45
104.51
104.46
104.45
104.41
104.39
104.40
104.33
104.23
104.28
104.28
104.28
104.30
104.27
104.31
104.34
104.34
104.36
104.39
104.38
104.36
104.42
104.41
104.43
104.38
104.42
104.37
104.39
104.42
104.43
104.58
104.55
104.54
104.55
104.59
104.57
104.56
104.61
104.55
104.57
104.50
104.57
104.53
104.53
104.67
104.69
104.71
104.70
104.69
104.68
104.76
104.80
104.90
104.91
104.91
104.90
104.91
104.88
104.85
104.79
104.76
104.86
104.92
104.92
104.89
104.92
104.93
104.91
104.84
104.82
104.74
104.74
104.80
104.85
104.86
104.93
104.92
104.98
104.97
104.96
104.95
104.91
104.96
104.93
104.89
104.83
104.81
104.75
104.78
104.82
104.81
104.81
104.87
104.89
104.97
104.99
104.98
104.97
104.98
105.00
104.97
105.00
105.06
105.05
105.05
104.99
104.88
104.95
105.01
104.92
104.98
105.00
105.03
105.01
105.06
105.01
105.00
104.94
104.95
104.92
104.84
104.90
104.95
104.94
104.96
104.94
104.93
104.92
104.92
104.90
104.90
104.90
104.92
104.91
104.89
104.92
104.91
104.91
104.87
104.86
104.84
104.83
104.74
104.74
104.71
104.76
104.82
104.89
104.89
104.87
104.89
104.87
104.81
104.82
104.82
104.76
104.78
104.76
104.79
104.75
104.73
104.70
104.75
104.75
104.76
104.84
104.85
104.75
104.69
104.67
104.65
104.67
104.64
104.54
104.58
104.65
104.64
104.61
104.61
104.65
104.62
104.62
104.69
104.70
104.71
104.68
104.63
104.64
104.57
104.51
104.66
104.65
104.92
104.84
104.86
104.86
104.90
104.89
104.96
104.99
104.99
104.95
104.98
104.97
104.94
104.94
104.92
104.90
104.98
104.93
104.93
104.89
104.88
104.78
104.77
104.74
104.75
104.82
104.85
104.89
104.89
104.89
104.90
104.90
104.83
104.79
104.80
104.79
105.11
105.16
105.09
105.03
105.06
104.96
105.01
105.08
105.06
105.06
105.10
105.10
105.08
105.08
105.06
105.04
105.02
105.02
105.08
105.05
105.08
105.12
105.06
105.07
105.10
105.11
105.10
105.11
105.12
105.14
105.16
105.18
105.17
105.16
105.15
105.11
105.10
105.13
105.19
105.26
105.29
105.29
105.31
105.34
105.38
105.34
105.31
105.23
105.25
105.22
105.15
105.09
105.04
105.04
105.03
105.01
105.00
105.06
105.05
105.02
104.98
104.95
104.97
104.92
104.94
104.93
104.94
104.92
104.93
104.93
105.04
105.13
105.14
105.13
105.23
105.22
105.24
105.22
105.21
105.24
105.22
105.19
105.11
105.30
105.27
105.37
105.31
105.33
105.30
105.26
105.24
105.24
105.22
105.24
105.21
105.21
105.29
105.31
105.31
105.24
105.25
105.22
105.18
105.08
105.05
105.10
105.16
105.16
105.20
105.19
105.25
105.24
105.20
105.23
105.21
105.20
105.26
105.27
105.17
105.14
105.16
105.15
105.17
105.06
105.09
105.09
105.25
105.27
105.34
105.36
105.33
105.43
105.37
105.41
105.40
105.39
105.38
105.35
105.39
105.34
105.37
105.39
105.35
105.38
105.31
105.33
105.38
105.38
105.32
105.34
105.32
105.32
105.33
105.32
105.32
105.32
105.28
105.24
105.24
105.28
105.25
105.25
105.27
105.30
105.28
105.31
105.29
105.30
105.29
105.31
105.33
105.33
105.31
105.30
105.31
105.29
105.26
105.25
105.25
105.26
105.25
105.26
105.25
105.28
105.25
105.27
105.25
105.23
105.20
105.19
105.19
105.22
105.22
105.19
105.19
105.19
105.23
105.25
105.27
105.26
105.27
105.25
105.25
105.28
105.25
105.25
105.24
105.24
105.27
105.25
105.20
105.21
105.21
105.19
105.18
105.19
105.23
105.30
105.22
105.22
105.25
105.33
105.81
105.87
105.86
105.84
105.76
105.76
105.72
105.72
105.70
105.65
105.66
105.60
105.61
105.66
105.71
105.71
105.76
105.75
105.81
105.75
105.72
105.72
105.64
105.75
105.69
105.72
105.70
105.66
105.64
105.65
105.61
105.59
105.61
105.66
105.63
105.68
105.75
105.71
105.69
105.68
105.68
105.69
105.68
105.64
105.64
105.65
105.65
105.63
105.62
105.63
105.64
105.66
105.76
105.85
105.86
105.83
105.74
105.74
105.71
105.68
105.69
105.70
105.61
105.58
105.61
105.70
105.75
105.88
105.87
105.92
105.90
105.88
105.89
105.89
105.88
105.90
105.94
105.95
105.95
105.99
105.98
105.95
105.93
105.98
106.03
106.07
105.98
105.97
105.97
105.95
105.95
105.99
105.95
105.95
105.97
106.00
105.99
105.96
105.97
105.99
105.99
105.97
105.97
105.96
105.99
105.99
105.98
105.98
105.99
105.98
105.99
105.96
105.92
105.92
105.97
106.03
106.03
106.03
105.99
106.00
106.02
106.05
106.01
105.95
105.96
106.05
106.01
106.00
105.95
105.96
105.91
105.94
105.91
105.86
105.75
105.74
105.78
105.80
105.78
105.80
105.77
105.77
105.77
105.84
105.82
105.86
105.84
105.84
105.82
105.74
105.72
105.77
105.77
105.77
105.75
105.77
105.78
105.77
105.77
105.87
105.89
105.84
105.88
105.86
105.87
105.83
105.85
105.87
105.84
105.86
105.94
105.94
105.74
105.74
105.73
105.74
105.75
105.74
105.70
105.60
105.57
105.63
105.60
105.58
105.39
105.42
105.39
105.34
105.39
105.40
105.32
105.30
105.30
105.27
105.32
105.37
105.34
105.36
105.30
105.34
105.36
105.30
105.27
105.24
105.32
105.39
105.39
105.41
105.35
105.37
105.38
105.37
105.41
105.40
105.37
105.37
105.34
105.34
105.38
105.40
105.39
105.35
105.39
105.37
105.35
105.37
105.37
105.43
105.39
105.42
105.51
105.48
105.51
105.51
105.47
105.40
105.37
105.36
105.34
105.40
105.41
105.40
105.38
105.34
105.37
105.38
105.33
105.33
105.34
105.32
105.31
105.33
105.36
105.37
105.36
105.33
105.37
105.39
105.35
105.38
105.38
105.31
105.35
105.33
105.33
105.34
105.36
105.36
105.34
105.33
105.32
105.27
105.25
105.21
105.28
105.26
105.29
105.29
105.26
105.26
105.25
105.23
105.13
105.07
105.24
105.22
105.16
105.10
105.16
105.20
105.18
105.18
105.14
105.14
105.18
105.13
105.17
105.16
105.10
105.03
105.08
105.05
105.11
105.13
105.16
105.16
105.16
105.12
105.13
105.12
105.16
105.12
105.16
105.14
105.16
105.19
105.18
105.17
105.18
105.16
105.15
105.20
105.21
105.27
105.27
105.32
105.29
105.26
105.28
105.31
105.27
105.29
105.26
105.27
105.25
105.28
105.30
105.33
105.31
105.33
105.36
105.35
105.31
105.30
105.29
105.28
105.34
105.39
105.40
105.38
105.36
105.34
105.35
105.32
105.32
105.27
105.30
105.36
105.35
105.31
105.29
105.30
105.34
105.32
105.30
105.27
105.31
105.33
105.27
105.28
105.28
105.33
105.31
105.30
105.32
105.32
105.34
105.33
105.37
105.35
105.37
105.37
105.42
105.43
105.42
105.44
105.42
105.41
105.41
105.42
105.41
105.42
105.42
105.42
105.40
105.36
105.39
105.42
105.43
105.44
105.41
105.44
105.43
105.44
105.40
105.41
105.42
105.41
105.41
105.42
105.41
105.42
105.43
105.39
105.39
105.41
105.43
105.42
105.45
105.46
105.48
105.49
105.49
105.49
105.53
105.51
105.50
105.53
105.56
105.57
105.58
105.58
105.55
105.54
105.56
105.52
105.47
105.46
105.39
105.41
105.40
105.39
105.40
105.37
105.35
105.42
105.41
105.39
105.43
105.44
105.43
105.37
105.33
105.38
105.42
105.47
105.48
105.49
105.51
105.53
105.51
105.56
105.54
105.55
105.55
105.52
105.51
105.49
105.52
105.47
105.45
105.47
105.47
105.44
105.45
105.47
105.49
105.49
105.48
105.49
105.55
105.53
105.53
105.56
105.54
105.55
105.56
105.56
105.54
105.56
105.59
105.58
105.57
105.55
105.55
105.53
105.54
105.56
105.55
105.54
105.53
105.49
105.46
105.50
105.49
105.53
105.50
105.52
105.52
105.50
105.48
105.50
105.50
105.48
105.53
105.50
105.49
105.49
105.48
105.48
105.52
105.51
105.51
105.51
105.51
105.50
105.47
105.49
105.53
105.51
105.50
105.50
105.51
105.50
105.47
105.49
105.50
105.49
105.48
105.48
105.48
105.44
105.42
105.40
105.41
105.44
105.43
105.43
105.43
105.43
105.43
105.44
105.43
105.44
105.44
105.48
105.51
105.52
105.52
105.52
105.54
105.55
105.54
105.54
105.54
105.53
105.55
105.58
105.55
105.56
105.56
105.58
105.52
105.58
105.58
105.59
105.68
105.68
105.64
105.63
105.65
105.64
105.63
105.61
105.63
105.58
105.63
105.62
105.61
105.60
105.62
105.66
105.60
105.67
105.66
105.64
105.64
105.63
105.64
105.64
105.64
105.65
105.66
105.69
105.72
105.77
105.78
105.77
105.77
105.71
105.68
105.67
105.68
105.69
105.70
105.68
